# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1622304142, 1055309, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304147, 1057932, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304152, 1060572, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304157, 1063262, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304162, 1066040, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304168, 1068872, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304173, 1071497, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304178, 1074166, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304183, 1076837, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304188, 1079570, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304193, 1082248, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304198, 1085079, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304203, 1087796, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304208, 1090500, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304213, 1093157, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304218, 1095851, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304224, 1098601, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304229, 1101450, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304234, 1104062, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304239, 1106738, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304244, 1109420, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304249, 1112097, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304254, 1114771, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304259, 1117613, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304265, 1120423, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304270, 1123115, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304275, 1125958, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304280, 1128736, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304285, 1131391, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304290, 1134239, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304296, 1136884, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304301, 1139531, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304306, 1142092, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304311, 1144647, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304316, 1147567, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304321, 1150570, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304326, 1153425, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304331, 1156329, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304336, 1159170, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304341, 1162140, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304347, 1165184, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304352, 1168138, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304357, 1171019, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304362, 1173853, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304367, 1176764, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304372, 1179629, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304377, 1182529, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304382, 1185562, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304387, 1188459, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304392, 1191320, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304397, 1194217, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304402, 1197082, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304408, 1199970, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304413, 1202865, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304418, 1205723, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304423, 1208614, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304428, 1211512, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304433, 1214407, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304438, 1217320, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304443, 1220124, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304448, 1223149, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304453, 1225996, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304458, 1228960, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304464, 1231989, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304469, 1234948, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304474, 1237991, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304479, 1240984, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304484, 1243895, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304489, 1246813, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304495, 1249750, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304500, 1252526, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304505, 1255345, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304510, 1258195, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304515, 1261026, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304520, 1263889, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304525, 1266950, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304530, 1269743, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304535, 1272634, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304540, 1275478, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304546, 1278439, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304551, 1281342, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304556, 1284238, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304561, 1287237, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304567, 1290166, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304572, 1293022, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304577, 1295974, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304582, 1298917, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304587, 1301950, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304592, 1304913, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304598, 1307992, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304603, 1311003, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304608, 1314016, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304613, 1316951, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304618, 1319740, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304623, 1322642, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304628, 1325488, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304633, 1328381, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304638, 1331405, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304643, 1334260, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304649, 1337388, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304654, 1340349, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304659, 1343257, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304664, 1346187, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304669, 1349067, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304674, 1352165, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304679, 1355168, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304684, 1358077, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304689, 1360962, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304694, 1363881, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304700, 1366782, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304705, 1369801, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304710, 1372826, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304715, 1375778, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304721, 1378786, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304726, 1381786, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304731, 1384667, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304736, 1387660, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304741, 1390523, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304746, 1393447, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304752, 1396452, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304757, 1399382, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304762, 1402381, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304767, 1405391, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304772, 1408305, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304777, 1411203, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304783, 1414160, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304788, 1417131, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304793, 1420160, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304798, 1423123, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304803, 1426136, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304809, 1428986, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304814, 1432050, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304819, 1434888, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304824, 1437933, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304829, 1440808, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304834, 1443869, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304840, 1446805, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304845, 1449880, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304850, 1452868, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304855, 1455793, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304860, 1458729, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304866, 1461651, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304871, 1464616, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304876, 1467606, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304881, 1470674, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304886, 1473577, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304891, 1476588, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304896, 1479405, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304901, 1482274, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304907, 1485258, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304912, 1488317, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304917, 1491303, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304922, 1494253, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304927, 1496924, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304932, 1499534, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304937, 1502301, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304942, 1504925, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304947, 1507564, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304952, 1510173, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304957, 1512819, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304962, 1515452, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304968, 1518246, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304973, 1520850, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304978, 1523636, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304983, 1526268, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304988, 1529011, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304994, 1531558, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622304999, 1534199, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305004, 1536908, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305009, 1539650, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305014, 1542300, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305020, 1545020, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305025, 1547480, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305030, 1550128, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305035, 1552886, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305040, 1555462, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305045, 1558065, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305050, 1560697, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305056, 1563339, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305061, 1565995, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305066, 1568685, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305071, 1571333, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305076, 1573977, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305081, 1576713, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305087, 1579354, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305092, 1581936, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305097, 1584546, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305102, 1587164, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305107, 1589722, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305112, 1592300, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305117, 1594744, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305122, 1597385, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305127, 1600096, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305133, 1602757, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305138, 1605401, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305143, 1607996, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305148, 1610696, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305153, 1613439, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305158, 1616231, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305163, 1618783, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305169, 1621494, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305174, 1624176, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305179, 1626944, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305184, 1629719, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305190, 1632482, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305195, 1635122, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305200, 1637812, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305205, 1640822, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305210, 1643747, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305215, 1646773, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305220, 1649707, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305226, 1652748, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305231, 1655860, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305236, 1658783, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305241, 1661670, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305246, 1664637, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305251, 1667606, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305257, 1670623, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305262, 1673606, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305267, 1676581, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305272, 1679586, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305277, 1682610, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305282, 1685745, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305287, 1688723, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305293, 1691777, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305298, 1694815, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305303, 1697774, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305308, 1700704, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305313, 1703664, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305318, 1706785, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305323, 1709735, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305328, 1712778, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305333, 1715696, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305339, 1718788, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305344, 1721867, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305349, 1724944, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305354, 1727989, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305359, 1730973, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305364, 1733874, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305369, 1736902, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305375, 1739831, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305380, 1742689, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305385, 1745601, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305390, 1748592, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305395, 1751532, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305400, 1754431, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305405, 1757333, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305410, 1760307, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305415, 1763237, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305420, 1766178, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305425, 1769311, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305430, 1772214, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305435, 1775171, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305440, 1778278, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305445, 1781200, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305451, 1784175, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305456, 1787293, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305461, 1790306, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305466, 1793313, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305471, 1796383, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305476, 1799434, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305481, 1802389, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305487, 1805456, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305492, 1808439, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305497, 1811437, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305502, 1814417, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305507, 1817363, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305512, 1820318, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305517, 1823450, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305522, 1826348, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305527, 1829251, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305533, 1832397, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305538, 1835362, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305543, 1838248, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305548, 1841281, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305553, 1844382, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305558, 1847385, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305563, 1850352, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305568, 1853517, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305574, 1856465, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305579, 1859492, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305584, 1862487, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305589, 1865489, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305594, 1868649, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305599, 1871646, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305604, 1874574, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305609, 1877541, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305614, 1880570, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305619, 1883510, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305625, 1886593, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305630, 1889484, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305635, 1892504, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305640, 1895624, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305645, 1898490, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305650, 1901517, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305655, 1904462, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305661, 1907535, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305666, 1910540, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305671, 1913503, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305676, 1916666, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305681, 1919557, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305687, 1922563, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305692, 1925702, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305697, 1928808, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305702, 1931779, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305707, 1934654, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305712, 1937655, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305717, 1940675, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305722, 1943653, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305728, 1946773, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305733, 1949672, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305738, 1952755, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305743, 1955877, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305749, 1959058, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305754, 1962027, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305759, 1965147, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305764, 1968008, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305769, 1971041, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305774, 1974015, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305779, 1976991, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305784, 1979981, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305790, 1983129, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305795, 1986123, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305800, 1989106, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305805, 1992102, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305810, 1995124, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305815, 1998082, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305820, 2001072, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305825, 2004019, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305830, 2007069, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622305835, 2010068, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
